City Name,Tour Name,Price,Rating,Review Number,Web Link
Shanghai,Shanghai Hop-on Hop-off Bus with,30.80,4.0,81 ,
Shanghai,Shanghai Huangpu River Cruise and,79.80,5.0,66 ,
Shanghai,Private Zhujiajiao Tour to Water Town,60.00,5.0,41 ,
Shanghai,Suzhou and Zhouzhuang Water Village,134.99,4.0,400 ,
Shanghai,Shanghai Circus World: ‘ERA,23.90,5.0,157 ,
Shanghai,Shanghai Day Tour with Jade Buddha,78.99,4.0,288 ,
Shanghai,Shanghai Evening Food-Tasting,75.00,5.0,177 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d11479168-Eat_Like_A_Local_Shanghai_Night_Food_Tour-Shanghai.html
Shanghai,Private Full-Day Tour: Shanghai Old,66.00,5.0,81 ,
Shanghai,Huangpu VIP River Cruise and Shanghai,78.00,5.0,26 ,
Shanghai,Private Full-Day Tour: Incredible,55.00,5.0,103 ,
Shanghai,"Zhujiajiao Water Town, Shanghai City",96.00,5.0,45 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d12578270-Zhujiajiao_Water_Town_and_Shanghai_City_Private_Day_Tour-Shanghai.html
Shanghai,Authentic Local Food Tour in Central,67.00,5.0,136 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d11482239-Authentic_Local_Food_Tour_in_Central_Shanghai-Shanghai.html
Shanghai,Shanghai Huangpu River Cruise and,79.80,5.0,66 ,
Shanghai,"Huangpu River Cruise, Bund City",78.99,4.0,106 ,
Shanghai,Xitang Water Village Tour from,99.00,5.0,20 ,
Shanghai,Shanghai Hop-on Hop-off Bus with,30.80,4.0,81 ,
Shanghai,Huangpu VIP River Cruise and Shanghai,78.00,5.0,26 ,
Shanghai,Shanghai Private Tour with Cruise,86.00,5.0,4 ,
Shanghai,Private Shanghai Day Tour: Shanghai,79.00,5.0,10 ,
Shanghai,Suzhou and Zhouzhuang Water Village,134.99,4.0,400 ,
Shanghai,Xi'an in One Day: Day Trip from,809.99,4.5,20 ,
Shanghai,Beijing in One Day: Day Trip from,810.00,4.0,21 ,
Shanghai,Zhujiajiao Water Village Half Day Tour,99.00,4.0,45 ,
Shanghai,Private Full-Day Tour: Shanghai Old,66.00,5.0,81 ,
Shanghai,Private Zhujiajiao Tour to Water Town,60.00,5.0,41 ,
Shanghai,Private Full-Day Tour: Incredible,55.00,5.0,103 ,
Shanghai,All Inclusive Private Day Tour,93.00,5.0,36 ,
Shanghai,Authentic Local Food Tour in Central,67.00,5.0,136 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d11482239-Authentic_Local_Food_Tour_in_Central_Shanghai-Shanghai.html
Shanghai,Shanghai Evening Food-Tasting,75.00,5.0,177 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d11479168-Eat_Like_A_Local_Shanghai_Night_Food_Tour-Shanghai.html
Shanghai,Xitang Water Village Tour from,99.00,5.0,20 ,
Shanghai,Private Hangzhou Day Trip from,99.00,4.5,14 ,
Shanghai,Shanghai Circus World: ‘ERA,23.90,5.0,157 ,
Shanghai,Chinese Acrobats and Shanghai Evening,78.99,4.5,69 ,
Shanghai,ERA Acrobats Show in Shanghai with,141.00,5.0,12 ,
Shanghai,Zhujiajiao Private Tour and VIP,82.00,5.0,1,
Shanghai,Private Trip to Suzhou from Shanghai,80.00,5.0,39 ,
Shanghai,Private Tour: Hidden and Historical,50.00,5.0,25 ,
Shanghai,Flexible Private Shanghai Layover Tour,59.00,5.0,18 ,
Shanghai,Zhujiajiao Water Village Half Day,90.00,4.0,12 ,
Shanghai,"Zhujiajiao Water Town, Shanghai City",96.00,5.0,45 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d12578270-Zhujiajiao_Water_Town_and_Shanghai_City_Private_Day_Tour-Shanghai.html
Shanghai,Private Zhujiajiao Tour to Water Town,60.00,5.0,41 ,
Shanghai,Private Trip to Suzhou from Shanghai,80.00,5.0,39 ,
Shanghai,All Inclusive Tongli and Xitang Water,122.00,5.0,8 ,
Shanghai,Shanghai Hop-on Hop-off Bus with,30.80,4.0,81 ,
Shanghai,Shanghai Zotter Chocolate Theatre,28.00,4.5,30 ,
Shanghai,Shanghai Jin Mao Tower Observation,18.00,,,
Shanghai,Shanghai Zhujiajiao Ancient Town,9.09,,,
Shanghai,Private Full-Day Tour: Shanghai Old,66.00,5.0,81 ,
Shanghai,Private Full-Day Tour: Incredible,55.00,5.0,103 ,
Shanghai,Private Hangzhou Day Trip from,99.00,4.5,14 ,
Shanghai,Private Suzhou and Zhouzhuang or,93.00,5.0,10 ,
Shanghai,Shanghai Huangpu River Cruise and,79.80,5.0,66 ,
Shanghai,Huangpu VIP River Cruise and Shanghai,78.00,5.0,26 ,
Shanghai,"Huangpu River Cruise, Bund City",78.99,4.0,106 ,
Shanghai,Shanghai Private Tour with Cruise,86.00,5.0,4 ,
Shanghai,"Zhujiajiao Water Town, Shanghai City",96.00,5.0,45 ,https://www.tripadvisor.com/AttractionProductReview-g308272-d12578270-Zhujiajiao_Water_Town_and_Shanghai_City_Private_Day_Tour-Shanghai.html
Shanghai,Private Custom Tour: Shanghai in One,22.00,4.0,30 ,
Shanghai,Shanghai French Concession Private,49.00,5.0,16 ,
Shanghai,Private Shanghai City Highlight Day,102.00,5.0,7 ,
Guangzhou,Guangzhou (Canton) China Day Trip,228.50,4.0,356 ,
Guangzhou,Private Tour: Macau Day Trip from,279.00,5.0,6 ,
Guangzhou,Guangzhou Highlights Small-Group Day,99.00,5.0,1,
Guangzhou,Private Tour: Historic Guangzhou Day,269.00,5.0,2 ,
Hangzhou,Hangzhou Sightseeing Private Full-Day,85.00,5.0,40 ,
Hangzhou,Hangzhou City Tour: West Lake Cruise,58.49,4.0,8 ,
Hangzhou,Hangzhou Tour with Boat Ride and Lunch,82.00,5.0,17 ,
Hangzhou,Cultural Hangzhou Day Tour: Leifeng,117.00,,,
Hangzhou,Private Hangzhou Day Trip from,99.00,4.5,14 ,
Hangzhou,Hangzhou Private Tour from Shanghai,130.81,5.0,12 ,
Hangzhou,Private Tour: Hangzhou Tea Culture,65.00,5.0,8 ,
Hangzhou,Private Day Trip to Hangzhou and,128.00,5.0,4 ,
Hangzhou,Private Hangzhou Day Trip from,99.00,4.5,14 ,
Hangzhou,Hangzhou Private Tour from Shanghai,130.81,5.0,12 ,
Hangzhou,Private Tour: Hangzhou Tea Culture,65.00,5.0,8 ,
Hangzhou,Private Day Trip to Hangzhou and,128.00,5.0,4 ,
Tokyo,"Mt. Fuji, Lake Ashi and Bullet Train",148.10,4.5,"4,187 ",https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446676-Mt_Fuji_Lake_Ashi_and_Bullet_Train_Day_Trip_from_Tokyo-Minato_Tokyo_Tokyo_Prefect.html
Tokyo,Mt Fuji Day Trip with Lake Ashi,133.70,4.5,944 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446681-Mt_Fuji_Day_Trip_Including_Lake_Ashi_Sightseeing_Cruise_from_Tokyo-Minato_Tokyo_T.html
Tokyo,Kyoto Rail Tour by Bullet Train from,309.50,4.5,307 ,
Tokyo,"Mt. Fuji Tour: Lake Kawaguchi, Oshino",114.60,4.5,171 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11472656-1_Day_Mt_Fuji_Bus_Tour_with_Fuji_Airways_4_D_and_Ninja_Experience-Minato_Tokyo_To.html
Tokyo,Tokyo Robot Restaurant Cabaret Show,57.30,4.5,107 ,
Tokyo,Tokyo Robot Cabaret Evening Show,68.80,4.5,898 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446692-Tokyo_Robot_Evening_Cabaret_Show-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
Tokyo,"Tokyo Robot Cabaret Show, Dinner in",127.80,4.0,19 ,
Tokyo,"Robot Cabaret Show, Dinner at",120.40,4.5,12 ,
Tokyo,Tokyo 1-Day Tour: Meiji Shrine,94.60,4.5,"1,105 ",
Tokyo,"Mt. Fuji, Lake Ashi and Bullet Train",148.10,4.5,"4,187 ",https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446676-Mt_Fuji_Lake_Ashi_and_Bullet_Train_Day_Trip_from_Tokyo-Minato_Tokyo_Tokyo_Prefect.html
Tokyo,Nikko National Park Day Trip from,129.00,4.5,542 ,
Tokyo,Watch Morning Practice at a Sumo,81.30,4.5,102 ,
Tokyo,"Mt Fuji, Kyoto and Nara 3-Day Tour by",606.60,4.5,144 ,
Tokyo,Kyoto and Nara 2 or 3-Day Bullet,642.90,4.5,149 ,
Tokyo,"Kyoto, Hiroshima Self-Guided 3-Day by",416.50,5.0,45 ,
Tokyo,2-Day Kyoto and Nara Rail Tour by,642.90,4.5,24 ,
Tokyo,Mt Fuji Day Trip with Lake Ashi,133.70,4.5,944 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446681-Mt_Fuji_Day_Trip_Including_Lake_Ashi_Sightseeing_Cruise_from_Tokyo-Minato_Tokyo_T.html
Tokyo,Nikko National Park Day Trip from,129.00,4.5,542 ,
Tokyo,"2-Day Mt Fuji, Hakone and Bullet",416.50,4.0,142 ,
Tokyo,2-Day Mt Fuji and Kyoto Rail Tour by,541.70,4.0,51 ,
Tokyo,Tokyo Robot Restaurant Cabaret Show,57.30,4.5,107 ,
Tokyo,Tokyo Robot Cabaret Evening Show,68.80,4.5,898 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446692-Tokyo_Robot_Evening_Cabaret_Show-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
Tokyo,"Tokyo Robot Cabaret Show, Dinner in",127.80,4.0,19 ,
Tokyo,"Robot Cabaret Show, Dinner at",120.40,4.5,12 ,
Tokyo,Kyoto Rail Tour by Bullet Train from,309.50,4.5,307 ,
Tokyo,Tokyo Sumo Wrestling Tournament,90.80,5.0,426 ,
Tokyo,Watch Morning Practice at a Sumo,81.30,4.5,102 ,
Tokyo,Challenge Sumo Wrestlers and Enjoy a,113.20,5.0,34 ,
Tokyo,"Mt Fuji, Kyoto and Nara 3-Day Tour by",606.60,4.5,144 ,
Tokyo,Kyoto and Nara 2 or 3-Day Bullet,642.90,4.5,149 ,
Tokyo,"Kyoto, Hiroshima Self-Guided 3-Day by",416.50,5.0,45 ,
Tokyo,2-Day Kyoto and Nara Rail Tour by,642.90,4.5,24 ,
Tokyo,Tokyo 1-Day Tour: Meiji Shrine,94.60,4.5,"1,105 ",
Tokyo,Tokyo in a Day Private Custom Tour,121.00,5.0,113 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d12463771-Private_Custom_Tour_Tokyo_in_a_Day-Minato_Tokyo_Tokyo_Prefecture_Kanto.html
Tokyo,Tokyo Biking Tour by Electric-Powered,73.00,5.0,30 ,
Tokyo,"Tokyo Tower, Tea Ceremony and Sumida",114.60,4.5,455 ,
Tokyo,Mt Fuji Day Trip with Lake Ashi,133.70,4.5,944 ,https://www.tripadvisor.com/AttractionProductReview-g1066451-d11446681-Mt_Fuji_Day_Trip_Including_Lake_Ashi_Sightseeing_Cruise_from_Tokyo-Minato_Tokyo_T.html
Tokyo,"2-Day Mt Fuji, Hakone and Bullet",416.50,4.0,142 ,
Tokyo,2-Day Mt Fuji and Kyoto Rail Tour by,541.70,4.0,51 ,
Tokyo,3-Day Private Tokyo and Nagano Tour,991.10,5.0,1,
Tokyo,Kyoto Rail Tour by Bullet Train from,309.50,4.5,307 ,
Tokyo,1.5-Hour Geisha Experience at Chaya,85.00,5.0,32 ,
Tokyo,Edo Japan Tour: Nikko National Park,143.30,4.0,46 ,
Tokyo,Experience Old and Nostalgic Tokyo,83.60,5.0,39 ,
Tokyo,Tokyo Sumo Wrestling Tournament,90.80,5.0,426 ,
Tokyo,Watch Morning Practice at a Sumo,81.30,4.5,102 ,
Tokyo,Challenge Sumo Wrestlers and Enjoy a,113.20,5.0,34 ,
Tokyo,Tokyo Asakusa Rickshaw Tour with,43.00,5.0,60 ,
Kyoto,Kyoto Rail Tour by Bullet Train from,309.50,4.5,307 ,
Kyoto,Kyoto and Nara Day Trip from Kyoto,143.30,4.5,363 ,
Kyoto,"Day Trip by Bus to Kyoto, Nara and",91.00,4.5,85 ,
Kyoto,"Nara Tour: Todaiji Temple, Deer Park",72.60,4.5,174 ,
Kyoto,"Mt Fuji, Kyoto and Nara 3-Day Tour by",606.60,4.5,144 ,
Kyoto,Kyoto and Nara 2 or 3-Day Bullet,642.90,4.5,149 ,
Kyoto,"Kyoto, Hiroshima Self-Guided 3-Day by",416.50,5.0,45 ,
Kyoto,2-Day Kyoto and Nara Rail Tour by,642.90,4.5,24 ,
Kyoto,Kyoto Rail Tour by Bullet Train from,309.50,4.5,307 ,
Kyoto,Kyoto Cultural Half-Day Small-Group,62.70,4.5,338 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Kyoto Maiko Performance with Kaiseki,181.50,5.0,75 ,
Kyoto,Kyoto and Nara Tour with Golden,171.00,4.5,200 ,
Kyoto,Kyoto and Nara Day Trip from Kyoto,143.30,4.5,363 ,
Kyoto,Kyoto in One Day Tour with Nijo,129.00,4.5,564 ,
Kyoto,"Nara Tour: Todaiji Temple, Deer Park",72.60,4.5,174 ,
Kyoto,Kyoto Sightseeing Small-Group Bike,74.60,4.5,154 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Kyoto Morning Tour: Kyoto Imperial,63.10,4.5,192 ,
Kyoto,Kyoto Cultural Half-Day Small-Group,62.70,4.5,338 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,"Arashiyama, Sagano and Tenryu-ji",85.00,4.5,63 ,
Kyoto,Kyoto Tour with Heian Shrine,58.30,4.5,73 ,
Kyoto,Kyoto Maiko Performance with Kaiseki,181.50,5.0,75 ,
Kyoto,Kyoto and Nara Tour with Golden,171.00,4.5,200 ,
Kyoto,Kyoto Wakwak-kan Japanese Tea,39.20,5.0,107 ,
Kyoto,Kyoto Small-Group Evening Walking,84.90,4.5,22 ,
Kyoto,Kyoto Sightseeing Small-Group Bike,74.60,4.5,154 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Arashiyama and Sagano Walking Food,94.50,5.0,34 ,
Kyoto,Gion Walking Tour by Night,11.50,4.5,53 ,
Kyoto,"Arashiyama, Sagano and Tenryu-ji",85.00,4.5,63 ,
Kyoto,Kyoto Rickshaw Tour in Bamboo Grove,43.00,5.0,36 ,
Kyoto,Kyoto in a Day Private Custom Tour,127.40,4.5,21 ,
Kyoto,Private Kyoto Custom One Day Tour by,666.90,4.5,2 ,
Kyoto,Full-Day Kyoto Private Custom Walking,150.00,5.0,3 ,
Kyoto,Kyoto Cultural Half-Day Small-Group,62.70,4.5,338 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Arashiyama and Sagano Walking Food,94.50,5.0,34 ,
Kyoto,Gion Walking Tour by Night,11.50,4.5,53 ,
Kyoto,Kyoto Small-Group Evening Walking,84.90,4.5,22 ,
Osaka,Tokyo by Night: Japanese Food Tour,113.40,4.5,361 ,
Osaka,Evening Food and Drink Tour in Osaka,109.00,5.0,37 ,
Osaka,Osaka Traditional Japanese Cooking,86.00,5.0,27 ,
Osaka,Osaka Sushi Cooking Class with Sake,105.10,5.0,18 ,
Osaka,"Day Trip by Bus to Kyoto, Nara and",91.00,4.5,85 ,
Osaka,Day Trip by Bus to Kyoto from Osaka,70.80,4.5,13 ,
Osaka,12-Hour Sightseeing Trip from Osaka,91.00,4.5,8 ,
Osaka,Biwako Valley Ski Resort Round-Trip,86.00,5.0,2 ,
Osaka,Kyoto Cultural Half-Day Small-Group,62.70,4.5,338 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Osaka,Osaka Full-Day Walking Tour with,132.80,4.0,63 ,
Osaka,"Ningyocho, Nihonbashi Districts",62.70,5.0,32 ,
Osaka,Kyoto Small-Group Evening Walking,84.90,4.5,22 ,
Osaka,Tokyo by Night: Japanese Food Tour,113.40,4.5,361 ,
Osaka,Evening Food and Drink Tour in Osaka,109.00,5.0,37 ,
Osaka,"Kansai, Dotonbori, Tsutenkaku Tower",80.50,3.5,6 ,
Osaka,Teppanyaki Wagyu Cooking Experience,62.10,,,
Osaka,Kyoto Cultural Half-Day Small-Group,62.70,4.5,338 ,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Osaka,"Ningyocho, Nihonbashi Districts",62.70,5.0,32 ,
Osaka,Kyoto Small-Group Evening Walking,84.90,4.5,22 ,
Osaka,Tea Ceremony in a Kimono in Osaka,52.50,4.5,4 ,
Osaka,Tea Ceremony in a Kimono in Osaka,52.50,4.5,4 ,
Osaka,Calligraphy in Osaka Shodo,38.20,4.5,2 ,
Osaka,Samurai Experience in Osaka,24.80,5.0,1,
Osaka,Official Street Go-Kart Tour - Osaka,71.60,5.0,9 ,
Osaka,Osaka Traditional Japanese Cooking,86.00,5.0,27 ,
Osaka,Osaka Sushi Cooking Class with Sake,105.10,5.0,18 ,
Osaka,Japanese Cooking Class in Osaka,67.30,5.0,1,
Osaka,Japanese sweets making,36.80,5.0,1,
Bangkok,Experience Real Bangkok by Bike,31.30,5.0,153 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11472593-Experience_Real_Bangkok_by_Bike-Bangkok.html
Bangkok,Bangkok Night Bike Tour,47.70,5.0,89 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11454902-Bangkok_Night_Bike_Tour-Bangkok.html
Bangkok,Colors of Bangkok,41.10,5.0,54 ,
Bangkok,Half-Day Siam Boran Cultural Bike,42.80,5.0,35 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11465238-Half_Day_Siam_Boran_Cultural_Bike_Tour_of_Bangkok-Bangkok.html
Bangkok,Private Guided Day Tour: Bangkok and,13.20,5.0,438 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11456468-Private_Guided_Day_Tour_Bangkok_and_Beyond-Bangkok.html
Bangkok,Bangkok Custom and Private Guided Day,11.50,5.0,9 ,
Bangkok,Nanta Show Admission in Bangkok,23.80,4.5,9 ,
Bangkok,Sea Life Ocean World - Admission Only,18.00,,,
Bangkok,3 Days Kanchanaburi and Ayutthaya,286.60,,,
Bangkok,Private Tour: 5-Day Bangkok Pattaya,313.00,,,
Bangkok,Date Night In Bangkok,394.80,,,
Bangkok,"Private 3-Day River Kwai, Floating",378.30,,,
Bangkok,"Bangkok Food, Market, Temple Evening",65.60,5.0,363 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11454026-Bangkok_by_Night_Temples_Markets_and_Food_by_Tuk_Tuk-Bangkok.html
Bangkok,Bangkok Food Tour with Small Group in,51.10,5.0,145 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11453882-Bangkok_Food_Tour-Bangkok.html
Bangkok,4-Hour Bangkok Midnight Food Tour by,65.50,5.0,72 ,
Bangkok,Bangkok Cooking Class with Market Tour,46.10,5.0,33 ,
Bangkok,Bangkok Dinner Cruise on the Chao,39.50,4.0,551 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11449490-Bangkok_Dinner_Cruise_on_the_Chao_Phraya_River-Bangkok.html
Bangkok,Damnoen Saduak Floating Markets Day,36.20,4.0,508 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11449478-Floating_Markets_of_Damnoen_Saduak_Cruise_Day_Trip_from_Bangkok-Bangkok.html
Bangkok,Floating Markets and Bridge on River,87.73,4.5,245 ,https://www.tripadvisor.com/AttractionProductReview-g293916-d11449483-Floating_Markets_and_Bridge_on_River_Kwai_Tour_from_Bangkok-Bangkok.html
Bangkok,Bangkok Grand Palace Tour with River,84.50,4.5,93 ,
Bangkok,7-Day Cultural Tour of Thailand from,"1,265.40",4.5,2 ,
Bangkok,3-Day River Kwai Floathouse Tour from,519.80,,,
Bangkok,Thailand 6-Day Tour: Chiang Mai,978.30,4.5,7 ,
Bangkok,2-Day River Kwai Jungle Rafts,194.70,4.5,5 ,
Bangkok,Bangkok Tour from Laem Chabang Port,164.50,5.0,27 ,
Bangkok,Bangkok Private Grand Palace,195.30,5.0,14 ,
Bangkok,Bangkok Grand Palace & Shopping Tour,161.60,4.5,4 ,
Bangkok,Bangkok Shore Excursion: Chatuchak,127.21,,,
Chiang Mai,Chiang Mai Rainforest Canopy Zipline,138.10,4.5,79 ,https://www.tripadvisor.com/AttractionProductReview-g293917-d11454965-Chiang_Mai_Rainforest_Canopy_Zipline_Adventure-Chiang_Mai.html
Chiang Mai,Doi Inthanon Private Tour with Trek,123.75,5.0,20 ,
Chiang Mai,Rainforest Canopy Zipline Adventure,123.40,4.5,38 ,
Chiang Mai,Doi Suthep Full-Day Trek from Chiang,72.40,5.0,15 ,
Chiang Mai,Chiang Rai Small-Group Tour from,62.50,4.5,93 ,https://www.tripadvisor.com/AttractionProductReview-g293917-d11480503-Chiang_Rai_Day_Trip_from_Chiang_Mai_City-Chiang_Mai.html
Chiang Mai,Chiang Mai Small-Group Cultural Tour,83.40,5.0,20 ,
Chiang Mai,Chiang Mai Night Private Tour,64.92,4.5,23 ,
Chiang Mai,Chiang Rai Temples Private Tour from,129.50,4.5,11 ,
Chiang Mai,Thai and Akha Cooking Class in Chiang,32.00,5.0,51 ,
Chiang Mai,Half Day Cooking Class Including,26.30,4.5,24 ,
Chiang Mai,Benny's Home Cooking Chiang Mai,49.30,5.0,7 ,
Chiang Mai,Private Half-Day Thai Cooking Class,94.60,5.0,1,
Chiang Mai,Chiang Mai Rainforest Canopy Zipline,138.10,4.5,79 ,https://www.tripadvisor.com/AttractionProductReview-g293917-d11454965-Chiang_Mai_Rainforest_Canopy_Zipline_Adventure-Chiang_Mai.html
Chiang Mai,Rainforest Canopy Zipline Adventure,123.40,4.5,38 ,
Chiang Mai,Full-Day Hike and Zipline Tour in Mae,92.10,5.0,5 ,
Chiang Mai,Private Chiang Mai Tour to Bau Thong,138.50,5.0,4 ,
Chiang Mai,Chiang Rai Small-Group Tour from,62.50,4.5,93 ,https://www.tripadvisor.com/AttractionProductReview-g293917-d11480503-Chiang_Rai_Day_Trip_from_Chiang_Mai_City-Chiang_Mai.html
Chiang Mai,Whitewater Rafting Adventure in,98.70,5.0,21 ,
Chiang Mai,Inthanon Small-Group Day Trip from,62.50,5.0,9 ,
Chiang Mai,Jungle Ziplining Adventure from,140.90,5.0,1,
Chiang Mai,Doi Inthanon Private Tour with Trek,123.75,5.0,20 ,
